experiment,model,item,score,score_top_n,category
BARRAT scale,granite-3.3-2b-instruct,5,1.8334050303309062,1.0299093688816736,BISa
BARRAT scale,granite-3.3-2b-instruct,6,2.3140734945876704,1.724373289543627,BISa
BARRAT scale,granite-3.3-2b-instruct,7,2.373851589783899,3.605364236955303,BISn
BARRAT scale,granite-3.3-2b-instruct,8,1.8603822607805525,1.5853704596783034,BISn
BARRAT scale,granite-3.3-2b-instruct,9,2.0220552878743723,1.2856315075509561,BISa
BARRAT scale,granite-3.3-2b-instruct,10,2.7676330461366203,3.4894574673516816,BISn
BARRAT scale,granite-3.3-2b-instruct,11,1.9666078600503443,1.7487989839149825,BISa
BARRAT scale,granite-3.3-2b-instruct,12,1.9165587452949953,1.2087092441151344,BISn
BARRAT scale,granite-3.3-2b-instruct,13,2.6542342456293797,3.319798687770411,BISn
BARRAT scale,granite-3.3-2b-instruct,14,1.977590338333722,1.1212074152094218,BISn
BARRAT scale,granite-3.3-2b-instruct,15,2.091960490315406,1.5476619391483541,BISn
BARRAT scale,granite-3.3-2b-instruct,16,1.5658426515056587,1.0289874000283712,BISm
BARRAT scale,granite-3.3-2b-instruct,17,2.586531644434862,2.9749754886701387,BISm
BARRAT scale,granite-3.3-2b-instruct,18,1.8270089234806632,1.0,BISn
BARRAT scale,granite-3.3-2b-instruct,19,2.5456320950789846,2.6014712027398366,BISm
BARRAT scale,granite-3.3-2b-instruct,20,2.3146796063972075,2.1512802240195605,BISa
BARRAT scale,granite-3.3-2b-instruct,21,1.5125763989926173,1.1143404982010028,BISm
BARRAT scale,granite-3.3-2b-instruct,22,2.236773841582414,1.490474679951951,BISm
BARRAT scale,granite-3.3-2b-instruct,23,1.974382944836261,1.089953805750293,BISm
BARRAT scale,granite-3.3-2b-instruct,24,1.4001746099773296,1.0678823018337782,BISa
BARRAT scale,granite-3.3-2b-instruct,25,1.498211266910124,1.133091306080009,BISm
BARRAT scale,granite-3.3-2b-instruct,26,2.2451951951870814,1.7719032193249853,BISa
BARRAT scale,granite-3.3-2b-instruct,27,2.2763260076722527,1.7595857044156225,BISn
BARRAT scale,granite-3.3-2b-instruct,28,1.5242155079266069,1.2455238296542044,BISa
BARRAT scale,granite-3.3-2b-instruct,29,2.4482815362075496,2.3875741922664115,BISn
BARRAT scale,granite-3.3-2b-instruct,30,2.1373823920170385,1.2411684118594544,BISm
BARRAT scale,granite-3.3-8b-instruct,1,2.286315470981671,1.0,BISn
BARRAT scale,granite-3.3-8b-instruct,2,2.191378735824085,2.391576145402913,BISm
BARRAT scale,granite-3.3-8b-instruct,3,2.016588335238354,1.664154342831676,BISm
BARRAT scale,granite-3.3-8b-instruct,4,2.393889685888066,2.9295543146081813,BISm
BARRAT scale,granite-3.3-8b-instruct,5,1.8631192064434912,1.7904981833685323,BISa
BARRAT scale,granite-3.3-8b-instruct,6,2.28405944090269,1.7594173287965258,BISa
BARRAT scale,granite-3.3-8b-instruct,7,2.4306926196688714,2.7192061674322177,BISn
BARRAT scale,granite-3.3-8b-instruct,8,2.0334966670685932,1.288692507216775,BISn
BARRAT scale,granite-3.3-8b-instruct,9,2.165040003519309,1.768230302555627,BISa
BARRAT scale,granite-3.3-8b-instruct,10,2.6421066692628914,2.720802711168338,BISn
BARRAT scale,granite-3.3-8b-instruct,11,2.1172670958543423,2.2404051579791937,BISa
BARRAT scale,granite-3.3-8b-instruct,12,2.0992104915330905,2.320129407230492,BISn
BARRAT scale,granite-3.3-8b-instruct,13,2.608036012768021,2.980948039771144,BISn
BARRAT scale,granite-3.3-8b-instruct,14,2.092034194780399,1.8895834434766707,BISn
BARRAT scale,granite-3.3-8b-instruct,15,2.277623440936184,1.4196352868597306,BISn
BARRAT scale,granite-3.3-8b-instruct,16,1.690435899311906,1.4202250553971967,BISm
BARRAT scale,granite-3.3-8b-instruct,17,2.5218313071443137,3.112457852444669,BISm
BARRAT scale,granite-3.3-8b-instruct,18,1.8815129554946632,1.682371074785335,BISn
BARRAT scale,granite-3.3-8b-instruct,19,2.499130278959835,2.4503491495445617,BISm
BARRAT scale,granite-3.3-8b-instruct,20,2.30395515373638,2.4022418859683947,BISa
BARRAT scale,granite-3.3-8b-instruct,21,1.613256370158821,1.4400899382681693,BISm
BARRAT scale,granite-3.3-8b-instruct,22,2.3584256185242616,2.740497275494062,BISm
BARRAT scale,granite-3.3-8b-instruct,23,2.0379855501480764,1.9578614526090101,BISm
BARRAT scale,granite-3.3-8b-instruct,24,1.5048177924441737,1.0900893927955655,BISa
BARRAT scale,granite-3.3-8b-instruct,25,1.550413460371329,1.6703804843008845,BISm
BARRAT scale,granite-3.3-8b-instruct,26,2.2169363806165494,1.9504161028327638,BISa
BARRAT scale,granite-3.3-8b-instruct,27,2.2537339444272066,1.8793918290302813,BISn
BARRAT scale,granite-3.3-8b-instruct,28,1.6575258452156953,1.2901184719459247,BISa
BARRAT scale,granite-3.3-8b-instruct,29,2.5216383724401648,2.1369455227479057,BISn
BARRAT scale,granite-3.3-8b-instruct,30,2.2862014943490996,2.2064589917846678,BISm
BARRAT scale,zephyr-7b-beta,1,2.014463884934225,2.0,BISn
BARRAT scale,zephyr-7b-beta,2,2.2697469550075544,2.0,BISm
BARRAT scale,zephyr-7b-beta,3,1.5690929058924439,1.0,BISm
BARRAT scale,zephyr-7b-beta,4,1.9927903428641556,1.9464113383811936,BISm
BARRAT scale,zephyr-7b-beta,5,1.5886455257630252,1.6124213356187043,BISa
BARRAT scale,zephyr-7b-beta,6,2.25932718217536,2.32841356338352,BISa
BARRAT scale,zephyr-7b-beta,7,2.3646966686474977,2.565785379327021,BISn
BARRAT scale,zephyr-7b-beta,8,1.7546887649902583,1.1227207096213134,BISn
BARRAT scale,zephyr-7b-beta,9,1.9136214085061611,1.5766483743073252,BISa
BARRAT scale,zephyr-7b-beta,10,2.9753855239073106,3.524216639235748,BISn
BARRAT scale,zephyr-7b-beta,11,1.5988216295390794,1.7499167296667804,BISa
BARRAT scale,zephyr-7b-beta,12,1.385414905029353,1.1812256710556386,BISn
BARRAT scale,zephyr-7b-beta,13,2.7868874562263004,2.889295377735327,BISn
BARRAT scale,zephyr-7b-beta,14,1.4313611591938702,1.3908084705906067,BISn
BARRAT scale,zephyr-7b-beta,15,1.7938371298223017,1.8115675515190588,BISn
BARRAT scale,zephyr-7b-beta,16,1.1810312294820748,1.0599733125884372,BISm
BARRAT scale,zephyr-7b-beta,17,3.0088909700618625,3.1754943137053164,BISm
BARRAT scale,zephyr-7b-beta,18,1.5101052459011983,1.5724313934116245,BISn
BARRAT scale,zephyr-7b-beta,19,2.51695286954469,2.7620247859250378,BISm
BARRAT scale,zephyr-7b-beta,20,2.4321272543330243,2.6905466553298854,BISa
BARRAT scale,zephyr-7b-beta,21,2.330856321371194,2.2705375849851324,BISm
BARRAT scale,zephyr-7b-beta,22,2.453359513549791,2.8607604193872587,BISm
BARRAT scale,zephyr-7b-beta,23,2.368417354788795,2.35950376851254,BISm
BARRAT scale,zephyr-7b-beta,24,2.1325255927987365,2.1802968539158947,BISa
BARRAT scale,zephyr-7b-beta,25,2.046988316109068,2.3703040223373915,BISm
BARRAT scale,zephyr-7b-beta,26,2.3807488045630363,2.632075193035008,BISa
BARRAT scale,zephyr-7b-beta,27,2.394803169343779,2.6509429864511596,BISn
BARRAT scale,zephyr-7b-beta,28,2.130786397428253,2.3610794193696067,BISa
BARRAT scale,zephyr-7b-beta,29,2.5578564231210357,2.290177660266406,BISn
BARRAT scale,zephyr-7b-beta,30,2.280318091451292,2.29,BISm
CARE scale,Apertus-70B-Instruct-2509,1,1.275975289199519,4.840565574262578,CAREa
CARE scale,Apertus-70B-Instruct-2509,2,0.10425483174684241,0.8414997732413597,CAREa
CARE scale,Apertus-70B-Instruct-2509,3,0.3833990106455677,0.9481344636524232,CAREa
CARE scale,Apertus-70B-Instruct-2509,4,0.6091304136436173,2.1420434299172633,CAREa
CARE scale,Apertus-70B-Instruct-2509,5,0.054279046275308815,0.0,CAREa
CARE scale,Apertus-70B-Instruct-2509,6,0.0028565192975421776,0.0,CAREa
CARE scale,Apertus-70B-Instruct-2509,7,0.0497248497848765,0.0,CAREa
CARE scale,Apertus-70B-Instruct-2509,8,0.023068216269434717,0.0,CAREa
CARE scale,Apertus-70B-Instruct-2509,9,0.04536472261570624,0.03979455920917659,CAREa
CARE scale,Apertus-70B-Instruct-2509,10,0.328124698498112,1.0157734216741123,CAREs
CARE scale,Apertus-70B-Instruct-2509,11,0.6787249795416597,0.5803876490283967,CAREs
CARE scale,Apertus-70B-Instruct-2509,12,1.9137473662395303,3.422283406780222,CAREs
CARE scale,Apertus-70B-Instruct-2509,13,0.0010320352756282266,0.0,CAREs
CARE scale,Apertus-70B-Instruct-2509,14,0.30791844677398855,0.07143006147221874,CAREs
CARE scale,Apertus-70B-Instruct-2509,15,0.7278456555473931,0.0,CAREs
CARE scale,Apertus-70B-Instruct-2509,16,0.9703647455839424,1.2855884259413288,CAREw
CARE scale,Apertus-70B-Instruct-2509,17,0.20802461031079184,0.249716221258852,CAREw
CARE scale,Apertus-70B-Instruct-2509,18,2.3241307679650234,2.1843203183385578,CAREw
CARE scale,Apertus-70B-Instruct-2509,19,1.7031236622779313,1.4619008944623832,CAREw
CARE scale,Apertus-8B-Instruct-2509,1,0.9362432352573806,1.4140211680216683,CAREa
CARE scale,Apertus-8B-Instruct-2509,2,0.05447618753618934,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,3,0.14622811508082192,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,4,0.23546009094402462,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,5,0.05691044951644122,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,6,0.005293081987627205,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,7,0.042300874460153313,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,8,0.023809719813793907,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,9,0.015416394684074521,0.0,CAREa
CARE scale,Apertus-8B-Instruct-2509,10,0.28507186580799476,0.809786598807245,CAREs
CARE scale,Apertus-8B-Instruct-2509,11,0.19675206596662378,0.0,CAREs
CARE scale,Apertus-8B-Instruct-2509,12,0.602296459203318,0.293919099331683,CAREs
CARE scale,Apertus-8B-Instruct-2509,13,0.00430116606557299,0.0,CAREs
CARE scale,Apertus-8B-Instruct-2509,14,0.18458477443182908,0.0753961021167032,CAREs
CARE scale,Apertus-8B-Instruct-2509,15,0.6638252725435936,0.0,CAREs
CARE scale,Apertus-8B-Instruct-2509,16,0.692607000564988,0.0,CAREw
CARE scale,Apertus-8B-Instruct-2509,17,0.17332200145860993,0.0,CAREw
CARE scale,Apertus-8B-Instruct-2509,18,1.5501291639858221,0.2662385698904796,CAREw
CARE scale,Apertus-8B-Instruct-2509,19,1.3868226506372834,0.07748834119706323,CAREw
CARE scale,Falcon-3-10B-Instruct,1,0.4983261374059254,0.4832871227587886,CAREa
CARE scale,Falcon-3-10B-Instruct,2,0.021864788315966943,0.0710266304741152,CAREa
CARE scale,Falcon-3-10B-Instruct,3,0.1557498247582949,0.34302843128614846,CAREa
CARE scale,Falcon-3-10B-Instruct,4,0.553637420151129,1.85677743035205,CAREa
CARE scale,Falcon-3-10B-Instruct,5,0.26495285740355123,1.1826528239288399,CAREa
CARE scale,Falcon-3-10B-Instruct,6,0.0160268307603879,0.04715077045601952,CAREa
CARE scale,Falcon-3-10B-Instruct,7,0.1236641465823074,0.3509228922203244,CAREa
CARE scale,Falcon-3-10B-Instruct,8,0.04001953444708618,0.10023499025106598,CAREa
CARE scale,Falcon-3-10B-Instruct,9,0.019063579730309314,0.0,CAREa
CARE scale,Falcon-3-10B-Instruct,10,0.2969423840886768,0.8369223426609722,CAREs
CARE scale,Falcon-3-10B-Instruct,11,0.47922860291003055,0.41654233934040696,CAREs
CARE scale,Falcon-3-10B-Instruct,12,2.157490898037214,4.855264908712087,CAREs
CARE scale,Falcon-3-10B-Instruct,13,0.0006882503172309266,0.0,CAREs
CARE scale,Falcon-3-10B-Instruct,14,0.20664945687178707,0.36062562967979506,CAREs
CARE scale,Falcon-3-10B-Instruct,15,1.679876950259181,3.4845499937477,CAREs
CARE scale,Falcon-3-10B-Instruct,16,0.8807723368548687,1.1955612222146264,CAREw
CARE scale,Falcon-3-10B-Instruct,17,0.2502124153244314,0.2974059588741349,CAREw
CARE scale,Falcon-3-10B-Instruct,18,4.596394494866303,5.200198365940934,CAREw
CARE scale,Falcon-3-10B-Instruct,19,2.4169225138222896,4.609062066252765,CAREw
CARE scale,Falcon-3-1B-Instruct,1,0.5029158005605036,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,2,0.12179640735648808,0.5340218749443445,CAREa
CARE scale,Falcon-3-1B-Instruct,3,0.2485640274145574,0.16673043003256638,CAREa
CARE scale,Falcon-3-1B-Instruct,4,0.3332454321049654,0.09095679163905798,CAREa
CARE scale,Falcon-3-1B-Instruct,5,0.09108039718796289,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,6,0.008471653646643046,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,7,0.05779673986100081,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,8,0.028968665920606856,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,9,0.019297637865950658,0.0,CAREa
CARE scale,Falcon-3-1B-Instruct,10,0.23370563657218985,0.4021115092662181,CAREs
CARE scale,Falcon-3-1B-Instruct,11,0.4234179259317782,0.48964213102390985,CAREs
CARE scale,Falcon-3-1B-Instruct,12,1.1471751325459902,0.34453132539135894,CAREs
CARE scale,Falcon-3-1B-Instruct,13,0.004728087879599697,0.0,CAREs
CARE scale,Falcon-3-1B-Instruct,14,0.1531956666640672,0.0,CAREs
CARE scale,Falcon-3-1B-Instruct,15,0.693652540777724,0.0,CAREs
CARE scale,Falcon-3-1B-Instruct,16,0.8212068566677677,0.3768952808962844,CAREw
CARE scale,Falcon-3-1B-Instruct,17,0.09604548248103716,0.0,CAREw
CARE scale,Falcon-3-1B-Instruct,18,2.5999154342070305,0.7328918729967474,CAREw
CARE scale,Falcon-3-1B-Instruct,19,1.491591623027317,1.765594289039869,CAREw
CARE scale,Falcon-3-7B-Instruct,1,0.5058139856517341,1.0241917496584558,CAREa
CARE scale,Falcon-3-7B-Instruct,2,0.01623211303471988,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,3,0.10954899930146285,0.1902886822211553,CAREa
CARE scale,Falcon-3-7B-Instruct,4,0.17568303185359171,0.09929992006340833,CAREa
CARE scale,Falcon-3-7B-Instruct,5,0.03699850399119639,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,6,0.0023893766450968916,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,7,0.0343071601666821,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,8,0.015090449765667244,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,9,0.012429478528833991,0.0,CAREa
CARE scale,Falcon-3-7B-Instruct,10,0.08357310408615927,0.30950445952135347,CAREs
CARE scale,Falcon-3-7B-Instruct,11,0.2692406410251318,0.15995457130004667,CAREs
CARE scale,Falcon-3-7B-Instruct,12,0.9457882434891375,0.916049559439199,CAREs
CARE scale,Falcon-3-7B-Instruct,13,0.002623489041597648,0.0,CAREs
CARE scale,Falcon-3-7B-Instruct,14,0.16580582099825475,0.0,CAREs
CARE scale,Falcon-3-7B-Instruct,15,0.8207004550469983,0.0,CAREs
CARE scale,Falcon-3-7B-Instruct,16,0.8373073414358699,0.8041378548431471,CAREw
CARE scale,Falcon-3-7B-Instruct,17,0.1923861698961395,0.22993517981773778,CAREw
CARE scale,Falcon-3-7B-Instruct,18,2.9480650922975395,3.5459521641877942,CAREw
CARE scale,Falcon-3-7B-Instruct,19,2.442054720292815,4.727800323969327,CAREw
CARE scale,LFM2-1.2B,1,0.6180766797520296,2.0653906911943802,CAREa
CARE scale,LFM2-1.2B,2,0.10040436274761654,0.5202075764855096,CAREa
CARE scale,LFM2-1.2B,3,0.3307140752791566,0.36683280127665924,CAREa
CARE scale,LFM2-1.2B,4,0.41561340463771984,0.06621971605433133,CAREa
CARE scale,LFM2-1.2B,5,0.06071690276507634,0.0,CAREa
CARE scale,LFM2-1.2B,6,0.013622589953783924,0.09019934834118788,CAREa
CARE scale,LFM2-1.2B,7,0.03742976959566056,0.0,CAREa
CARE scale,LFM2-1.2B,8,0.0502708478010464,0.049412442633210325,CAREa
CARE scale,LFM2-1.2B,9,0.059097846072680156,0.01157448670372688,CAREa
CARE scale,LFM2-1.2B,10,0.22646524792823208,0.0,CAREs
CARE scale,LFM2-1.2B,11,0.8209819110515961,1.0808987197659476,CAREs
CARE scale,LFM2-1.2B,12,3.1809932237137595,2.7467093355479477,CAREs
CARE scale,LFM2-1.2B,13,0.008951993082467205,0.0,CAREs
CARE scale,LFM2-1.2B,14,0.2529634712658631,0.0,CAREs
CARE scale,LFM2-1.2B,15,1.0485856796307211,0.8412552505342905,CAREs
CARE scale,LFM2-1.2B,16,1.4637222409378887,0.7693086306586476,CAREw
CARE scale,LFM2-1.2B,17,0.24266608920218954,0.0,CAREw
CARE scale,LFM2-1.2B,18,3.4660126006475416,0.2398410315875349,CAREw
CARE scale,LFM2-1.2B,19,2.190754205549703,1.9214386048285141,CAREw
CARE scale,LFM2-2.6B,1,1.1573103905208963,1.0,CAREa
CARE scale,LFM2-2.6B,2,0.07454659007166231,0.42199473661001463,CAREa
CARE scale,LFM2-2.6B,3,0.22682218444679178,0.06279845728733097,CAREa
CARE scale,LFM2-2.6B,4,0.8568468755617386,2.835949459519523,CAREa
CARE scale,LFM2-2.6B,5,0.08747577823306364,0.0,CAREa
CARE scale,LFM2-2.6B,6,0.008198920321777766,0.0,CAREa
CARE scale,LFM2-2.6B,7,0.07264494677904118,0.13511990184480563,CAREa
CARE scale,LFM2-2.6B,8,0.03714460030996877,0.05114413342960347,CAREa
CARE scale,LFM2-2.6B,9,0.06525744422068655,0.0726297065798761,CAREa
CARE scale,LFM2-2.6B,10,0.16089876807867487,0.009508929667828361,CAREs
CARE scale,LFM2-2.6B,11,0.14524619483908058,0.0,CAREs
CARE scale,LFM2-2.6B,12,0.8095428517914887,0.5050693291258787,CAREs
CARE scale,LFM2-2.6B,13,0.006586013285677607,0.0,CAREs
CARE scale,LFM2-2.6B,14,0.1397905105191729,0.02363957306557468,CAREs
CARE scale,LFM2-2.6B,15,0.7255858539695933,0.2645249526666272,CAREs
CARE scale,LFM2-2.6B,16,2.568321691282079,2.5794721231071605,CAREw
CARE scale,LFM2-2.6B,17,0.37964179873729453,0.6435152920100989,CAREw
CARE scale,LFM2-2.6B,18,2.8668000919118737,1.6793916354115073,CAREw
CARE scale,LFM2-2.6B,19,1.9475188609442622,1.0506161113323063,CAREw
CARE scale,LFM2-8B-A1B,1,0.4631050188451289,0.0,CAREa
CARE scale,LFM2-8B-A1B,2,0.07944383381146837,0.2658383748480904,CAREa
CARE scale,LFM2-8B-A1B,3,0.37886527341910603,0.9564237201262579,CAREa
CARE scale,LFM2-8B-A1B,4,0.4942730331163389,0.33966735665162195,CAREa
CARE scale,LFM2-8B-A1B,5,0.12879609864238617,0.17729292876454722,CAREa
CARE scale,LFM2-8B-A1B,6,0.009737436594604918,0.012632050798829796,CAREa
CARE scale,LFM2-8B-A1B,7,0.04678833981686945,0.01123534978508942,CAREa
CARE scale,LFM2-8B-A1B,8,0.058607902968035606,0.04596586081455885,CAREa
CARE scale,LFM2-8B-A1B,9,0.07100432087997623,0.09276644686929066,CAREa
CARE scale,LFM2-8B-A1B,10,0.2388946972050764,0.5147466150155741,CAREs
CARE scale,LFM2-8B-A1B,11,0.5133396264056825,0.11200372212378262,CAREs
CARE scale,LFM2-8B-A1B,12,3.575226465887805,5.178435200619983,CAREs
CARE scale,LFM2-8B-A1B,13,0.02528775691768889,0.03238362684204504,CAREs
CARE scale,LFM2-8B-A1B,14,0.3702935986954919,0.4240033046916676,CAREs
CARE scale,LFM2-8B-A1B,15,1.0364085413720752,0.6786613303118476,CAREs
CARE scale,LFM2-8B-A1B,16,2.5719986139521582,3.827334919938812,CAREw
CARE scale,LFM2-8B-A1B,17,0.3617627033865963,0.38727590364451286,CAREw
CARE scale,LFM2-8B-A1B,18,5.4355241986850915,5.275291276616786,CAREw
CARE scale,LFM2-8B-A1B,19,2.359230677533869,3.1344696896380064,CAREw
CARE scale,Llama-3.1-70B-Instruct,1,31.598627398754562,62.859840926367326,CAREa
CARE scale,Llama-3.1-70B-Instruct,2,0.6010485714772267,3.0312573651603953,CAREa
CARE scale,Llama-3.1-70B-Instruct,3,5.711523634328707,13.738035338940753,CAREa
CARE scale,Llama-3.1-70B-Instruct,4,65.03378037785566,75.18283182469325,CAREa
CARE scale,Llama-3.1-70B-Instruct,5,9.592169711649662,18.44782766996144,CAREa
CARE scale,Llama-3.1-70B-Instruct,6,0.38439613897753566,1.4471791123707611,CAREa
CARE scale,Llama-3.1-70B-Instruct,7,1.3064712945825911,4.873438815243971,CAREa
CARE scale,Llama-3.1-70B-Instruct,8,68.20128318332553,89.95872059420383,CAREa
CARE scale,Llama-3.1-70B-Instruct,9,24.53125159381383,49.978122687998415,CAREa
CARE scale,Llama-3.1-70B-Instruct,10,1.8558983434406844,6.820887638396594,CAREs
CARE scale,Llama-3.1-70B-Instruct,11,68.76553676311528,76.1817959560121,CAREs
CARE scale,Llama-3.1-70B-Instruct,12,70.74932830224348,75.38785882211701,CAREs
CARE scale,Llama-3.1-70B-Instruct,13,0.12481611406867568,0.45319768083977685,CAREs
CARE scale,Llama-3.1-70B-Instruct,14,3.7527388820616534,7.089002908957139,CAREs
CARE scale,Llama-3.1-70B-Instruct,15,3.338660604687739,6.824625648275118,CAREs
CARE scale,Llama-3.1-70B-Instruct,16,39.213033597734366,52.978905792232915,CAREw
CARE scale,Llama-3.1-70B-Instruct,17,38.69657722754053,64.66889920519306,CAREw
CARE scale,Llama-3.1-70B-Instruct,18,82.9308365234244,88.27442923861013,CAREw
CARE scale,Llama-3.1-70B-Instruct,19,80.64204508031074,85.76039383470257,CAREw
CARE scale,Llama-3.1-8B-Instruct,1,1.9823356873753104,13.50637704720303,CAREa
CARE scale,Llama-3.1-8B-Instruct,2,0.019642420968176345,0.0,CAREa
CARE scale,Llama-3.1-8B-Instruct,3,0.19826575565550852,0.057925084027871554,CAREa
CARE scale,Llama-3.1-8B-Instruct,4,1.0159777493169837,6.285232250157624,CAREa
CARE scale,Llama-3.1-8B-Instruct,5,0.08473574604984561,0.1813022162173657,CAREa
CARE scale,Llama-3.1-8B-Instruct,6,0.004616561769071588,0.0,CAREa
CARE scale,Llama-3.1-8B-Instruct,7,0.0801138832760126,0.09294837450327549,CAREa
CARE scale,Llama-3.1-8B-Instruct,8,0.1955155089297318,1.2841513748869235,CAREa
CARE scale,Llama-3.1-8B-Instruct,9,0.24971088235938974,1.8034298600159393,CAREa
CARE scale,Llama-3.1-8B-Instruct,10,0.3859084795001224,0.6918116043634922,CAREs
CARE scale,Llama-3.1-8B-Instruct,11,2.193306434175759,12.65377825740961,CAREs
CARE scale,Llama-3.1-8B-Instruct,12,12.066248825986726,45.03253353724856,CAREs
CARE scale,Llama-3.1-8B-Instruct,13,0.004557724337769649,0.0,CAREs
CARE scale,Llama-3.1-8B-Instruct,14,0.26492253908892044,0.0,CAREs
CARE scale,Llama-3.1-8B-Instruct,15,0.8183796886784434,0.0,CAREs
CARE scale,Llama-3.1-8B-Instruct,16,1.8816623479528145,1.312468734180051,CAREw
CARE scale,Llama-3.1-8B-Instruct,17,0.4277046751597764,1.8926560362771876,CAREw
CARE scale,Llama-3.1-8B-Instruct,18,15.211080470245271,42.92519965360142,CAREw
CARE scale,Llama-3.1-8B-Instruct,19,7.154618947469143,21.991888990570217,CAREw
CARE scale,Llama-3.2-1B-Instruct,1,0.1963168658302189,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,2,0.019442683442812594,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,3,0.24438875074851094,0.031065281054717408,CAREa
CARE scale,Llama-3.2-1B-Instruct,4,0.307131276354376,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,5,0.08205782093219564,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,6,0.011452972519098013,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,7,0.06378380356139023,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,8,0.11900017452767157,0.02339825207866189,CAREa
CARE scale,Llama-3.2-1B-Instruct,9,0.06448432839342094,0.0,CAREa
CARE scale,Llama-3.2-1B-Instruct,10,0.1547833422357471,0.0,CAREs
CARE scale,Llama-3.2-1B-Instruct,11,1.2947515165354841,10.647441029587545,CAREs
CARE scale,Llama-3.2-1B-Instruct,12,3.4529642646079117,17.420811866120395,CAREs
